2020-05-08 23:35:00,b'Espa\xc3\xb1a avanza de manera desigual en el sistema de fases establecido por el Gobierno para recuperar la normalidad ec\xe2\x80\xa6 https://t.co/MjSfgQWmbz'
2020-05-08 23:35:00,b'#08May | #Nacionales | Militares de Fuerzas Especiales rusas se suman a patrullaje en Carayaca.\n\n #SegurosyBanca\xe2\x80\xa6 https://t.co/ATQvjTUrjy'
2020-05-08 23:35:00,b'#Covid_19 #coronavirus\n#JavierAguirre filtra que @LaLiga de Espa\xc3\xb1a reanudar\xc3\xa1 el 20 de junio\xf0\x9f\x91\x89\xf0\x9f\x91\x89\xf0\x9f\x91\x89\xe2\x80\xa6 https://t.co/OrR0pLYyoY'
2020-05-08 23:35:00,"b'\xe2\x80\x9cPara el 30 de abril solo 3,9% de los venezolanos reporta tener servicio el\xc3\xa9ctrico de manera regular y sin fallas,\xe2\x80\xa6 https://t.co/24ZgPJFGrZ'"
2020-05-08 23:35:00,b'RT @CasaRosada: EN VIVO | Coronavirus COVID-19 - Conferencia de prensa del presidente Alberto Fern\xc3\xa1ndez junto al gobernador de la provincia\xe2\x80\xa6'
2020-05-08 23:35:00,b'RT @karenabudi: Nuestra prioridad es seguir protegiendo la salud y la vida de los colombianos m\xc3\xa1s vulnerables de contraer el COVID-19. Recu\xe2\x80\xa6'
2020-05-08 23:34:59,b'\xc2\xa1Porque la Constituci\xc3\xb3n NO est\xc3\xa1 en cuarentena!\n\nForo virtual: Cuestionamientos constitucionales con ocasi\xc3\xb3n del Cov\xe2\x80\xa6 https://t.co/2IMgxzk59J'
2020-05-08 23:34:59,b'RT @ConElMazoDando: Vacuna rusa arroj\xc3\xb3 resultados con \xc3\xa9xito en fase precl\xc3\xadnica (+Covid-19) https://t.co/WYnB8doZjj  #FuriaBolivarianaImbati\xe2\x80\xa6'
2020-05-08 23:34:59,"b'RT @DolarToday: \xc2\xa1UN VERDADERO INFIERNO! Venezuela, cuatro jinetes para un apocalipsis m\xc3\xa1s all\xc3\xa1 del covid-19 https://t.co/7cuY1O8tXu'"
2020-05-08 23:34:59,b'RT @VTVcanal8: Venezuela agradece a OMS por permitir exponer su experiencia en combate contra Covid-19\n\n#VenezuelaFuerzaDePaz\n\nhttps://t.co\xe2\x80\xa6'
2020-05-08 23:34:59,b'RT @CasaRosada: EN VIVO | Coronavirus COVID-19 - Conferencia de prensa del presidente Alberto Fern\xc3\xa1ndez junto al gobernador de la provincia\xe2\x80\xa6'
