2020-05-11 23:31:54,b'RT @Minsa_Peru: ACTUALIZACI\xc3\x93N | Esta es la situaci\xc3\xb3n del coronavirus #COVID19 en Per\xc3\xba hasta las 00:00 horas del 11 de mayo. #Per\xc3\xbaEst\xc3\xa1EnNues\xe2\x80\xa6';;;
2020-05-11 23:31:54,b'RT @NCBogota: El inolvidable regalo que mam\xc3\xa1 y sus cinco hijos recibieron en plena cuarentena en Bogot\xc3\xa1 https://t.co/ZB4K4CoFAV https://t.c\xe2\x80\xa6';;;
"2020-05-11 23:31:55,""b'Al d\xc3\xada de hoy el @GobCDMX como parte de las actividades para enfrentar la emergencia sanitaria, se han entregado 8,\xe2\x80\xa6 https://t.co/jNCxjVRHSj'""";;;
"2020-05-11 23:31:55,""b'RT @EsaPelaVa1: Las donaciones forman parte del \xe2\x80\x9cPlan de Acci\xc3\xb3n contra el Coronavirus\xe2\x80\x9d, que actualmente est\xc3\xa1 ejecutando Gonzalo Castillo pa\xe2\x80\xa6'""";;;
"2020-05-11 23:31:55,""b'RT @ivanmoreirab: Hoy le he pedido formalmente al Ministro Salud ,se decrete cuarentena en la comuna Ancud.El gobierno tiene los antecedent\xe2\x80\xa6'""";;;
"2020-05-11 23:31:55,""b'RT @Mision_Verdad: #Ahora Vicepresidenta @drodriven2: """"En las \xc3\xbaltimas 24 horas se han detectado 8 nuevos casos (de Covid-19), lo que lleva\xe2\x80\xa6'""";;;
2020-05-11 23:31:55,b'RT @enplanxd: Si est\xc3\xa1s sujetando constantemente un cubata en cada mano es imposible que te toques la cara. S\xc3\xadgueme si quieres m\xc3\xa1s consejos\xe2\x80\xa6';;;
2020-05-11 23:31:55,b'RT @publico_es: Algunos hospitales han detectado un descenso de la edad media de las personas ingresadas por covid-19\n\nhttps://t.co/P83Z2xF\xe2\x80\xa6';;;
"2020-05-11 23:31:56,""b'RT @alejandrasuart4: #CubaPorLaSalud Biomodulina T, otro eficaz f\xc3\xa1rmaco cubano \xf0\x9f\x86\x9a la #COVID19. Se trata de un inmunomodulador biol\xc3\xb3gico de o\xe2\x80\xa6'""";;;
"2020-05-11 23:31:56,""b'RT @oscarmartinezsv: @USAmbSV Nosotros tambi\xc3\xa9n seguiremos insistiendo que el Gobierno de El Salvador, tambi\xc3\xa9n sea transparente en el uso de\xe2\x80\xa6'""";;;
2020-05-11 23:31:56,b'RT @dinerocomsv: #dinerocomsv #\xc3\x9altimaHora Renuncian miembros del sector privado que manejar\xc3\xadan los US$2 mil mills destinados para la emerge\xe2\x80\xa6';;;
2020-05-11 23:31:56,b'RT @JorgeRCombe: Ciro Magui\xc3\xb1a y el gremio m\xc3\xa9dico est\xc3\xa1 politizado y hace un flaco favor a la lucha contra la pandemia pidiendo la cabeza de\xe2\x80\xa6';;;
2020-05-11 23:31:56,b'RT @Mision_Verdad: Covid-19: cifras al 11/05\n\n\xf0\x9f\x87\xa7\xf0\x9f\x87\xb7BR 163.510 casos | 11.207 muertes.\n\xf0\x9f\x87\xb5\xf0\x9f\x87\xaaPE    67.307 casos | 1.889 muertes.\n\xf0\x9f\x87\xae\xf0\x9f\x87\xb9MX   35.022 caso\xe2\x80\xa6';;;
"2020-05-11 23:31:57,""b'RT @Pajaropolitico: En Francia, solo el primer d\xc3\xada en que se relajaron las medidas de aislamiento por COVID-19, los clientes de Zara ya est\xe2\x80\xa6'""";;;
2020-05-11 23:31:57,b'La prepotencia se contagia como el COVID 19  a ZAMORA se le pego de Ruiz su Asesor ex de la Sra.K .Se cree por enci\xe2\x80\xa6 https://t.co/V2UWqDTtuB';;;
2020-05-11 23:31:57,b'RT @avieu: \xe2\x80\x9cSon muy buenos los resultados porque se aplan\xc3\xb3 la dichosa curva\xe2\x80\x9d - @lopezobrador_ #Covid_19 https://t.co/VWnPqvXSFG';;;
2020-05-11 23:31:57,b'RT @El_Universal_Mx: #EnPortada Pandemia de Covid-19 satura crematorios del Valle de M\xc3\xa9xico https://t.co/DGMqhpkNqe https://t.co/ClNgUTq2Hs';;;
2020-05-11 23:31:57,b'RT @ElSoberano_mx: #M\xc3\xa9xico se encuentra entre los contados pa\xc3\xadses que no representan un riesgo de retroceso democr\xc3\xa1tico y que han logrado r\xe2\x80\xa6';;;
2020-05-11 23:31:57,b'RT @Jessfer78545161: #11May #EnDefensaDeLaPatria \n\n#EnVideo \xf0\x9f\x8e\xa5 | As\xc3\xad se desarrolla la reuni\xc3\xb3n de la Comisi\xc3\xb3n Presidencial para la prevenci\xc3\xb3n\xe2\x80\xa6';;;
2020-05-11 23:31:57,b'RT @tomat0te_: bob esponja dando un ejemplo de como hacer frente al COVID-19 https://t.co/XqPLD8bwmu';;;
"2020-05-11 23:31:58,""b'RT @DelToroIsmael: Hoy, m\xc3\xa1s que nunca, la realidad nos plantea retos que deben motivarnos a trabajar juntos por La Ciudad. \n\nEs momento de\xe2\x80\xa6'""";;;
"2020-05-11 23:31:58,""b'RT @dw_espanol: Lo \xc3\xbaltimo del #coronavirus: Inician #test masivos de #COVID-19 a #comerciantes de #mercados de alimentos de #Lima, #Per\xc3\xba, q\xe2\x80\xa6'""";;;
"2020-05-11 23:31:58,""b'RT @MirandaGob: #\xc3\x9altimoMinuto \xf0\x9f\x94\xb4 |  Vicepresidenta Delcy Rodr\xc3\xadguez inform\xc3\xb3 que nuevo caso de COVID-19 en el estado Miranda, se trata de una\xe2\x80\xa6'""";;;
"2020-05-11 23:31:58,""b'RT @UNoticias: Los nuevos casos se reportaron en Nueva Esparta, la Guaira, Miranda, Aragua y Falc\xc3\xb3n https://t.co/rAPZ3IfT6B'""";;;
2020-05-11 23:31:58,b'RT @AllanGarcia150: \xf0\x9f\x93\xb2 #LoActual #11May #COVID_19 \xf0\x9f\x87\xbb\xf0\x9f\x87\xaa\xf0\x9f\x99\x8f\n\n\xe2\x8f\xa9 Vicepresidenta @drodriven2 informa sobre 8 nuevos casos para totalizara 422 casos e\xe2\x80\xa6';;;
2020-05-11 23:31:58,b'RT @enplanxd: Si est\xc3\xa1s sujetando constantemente un cubata en cada mano es imposible que te toques la cara. S\xc3\xadgueme si quieres m\xc3\xa1s consejos\xe2\x80\xa6';;;
2020-05-11 23:31:58,b'RT @miguelhotero: Muri\xc3\xb3 de COVID-19 cabecilla del sanguinario c\xc3\xa1rtel de Los Zetas - Infobae https://t.co/oIq4kJFZ3d';;;
2020-05-11 23:31:58,b'RT @NoticiasCaracol: Resultado de prueba de COVID-19 a ni\xc3\xb1a de 3 a\xc3\xb1os en Nari\xc3\xb1o lleg\xc3\xb3 10 d\xc3\xadas despu\xc3\xa9s de su muerte - https://t.co/9RnSeVQfL\xe2\x80\xa6';;;
"2020-05-11 23:31:59,""b'Amigos, cu\xc3\xa9ntenme \xc2\xbfcu\xc3\xa1l tecnolog\xc3\xada consideran que no dejar\xc3\xa1n de usar as\xc3\xad se termine el COVID-19?'""";;;
"2020-05-11 23:31:59,""b'RT @ActualidadRT: Un tr\xc3\xado de medicamentos acelera la recuperaci\xc3\xb3n de varios pacientes con covid-19, seg\xc3\xban un estudio https://t.co/nDZfdcz6BO'""";;;
"2020-05-11 23:31:59,""b'RT @ActualidadRT: Un tr\xc3\xado de medicamentos acelera la recuperaci\xc3\xb3n de varios pacientes con covid-19, seg\xc3\xban un estudio https://t.co/nDZfdcz6BO'""";;;
"2020-05-11 23:31:59,""b'RT @CEspinozaQ: El ing. civil matem\xc3\xa1tico UdeC, Sebasti\xc3\xa1n Niklitscheck, postul\xc3\xb3 al Hospital Regional de Concepci\xc3\xb3n nueva forma de detectar C\xe2\x80\xa6'""";;;
"2020-05-11 23:31:59,""b'RT @Mippcivzla: #EnVivo \xf0\x9f\x94\xb4| Vicepdta. @drodriven2, informa que se han detectado 8 nuevos casos de Covid-19 en el pa\xc3\xads  #EnDefensaDeLaPatria\xe2\x80\xa6'""";;;
